booking_id,booking_date,arrival_date,lead_time,stays_weekend,stays_weekday,adults,children,babies,meal_plan,country,market_segment,room_type,deposit_type,agent_id,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,special_requests,avg_daily_rate,parking_spaces,cancellation_fee_charged,is_canceled
7727,2023-03-28,2023-05-18,51,0,4,2,0.0,0,Bed & Breakfast,CHN,Corporate,Standard,Refundable,20,0,0.0,1,0,155.98,0,1,1
2342,2023-01-15,2023-01-20,5,2,2,3,0.0,0,Full Board,BEL,Online,Standard,No Deposit,44,0,0.0,0,1,62.29,0,1,1
3411,2023-10-18,2023-12-07,50,4,1,2,3.0,0,Bed & Breakfast,MEX,Online,Standard,No Deposit,38,0,,1,1,81.1,0,0,0
7148,2023-10-14,2024-04-04,173,1,4,2,0.0,0,Bed & Breakfast,DNK,Online,Standard,No Deposit,49,0,0.0,1,2,55.47,1,1,1
3852,2023-02-18,2023-02-23,5,1,2,1,1.0,1,Half Board,NLD,Online,Deluxe,Refundable,12,0,0.0,0,1,49.77,0,0,0
6260,2022-09-02,2022-11-20,79,0,4,4,3.0,2,Half Board,IRL,Online,Standard,Refundable,17,0,1.0,2,0,31.89,2,1,1
8939,2022-04-15,2022-05-07,22,2,0,3,0.0,0,Half Board,BGR,Online,Deluxe,No Deposit,49,0,0.0,2,0,44.82,0,1,1
150,2022-01-25,2022-09-19,237,1,1,3,3.0,0,Bed & Breakfast,ITA,Corporate,Deluxe,No Deposit,42,0,1.0,1,1,119.78,2,1,1
2135,2023-03-17,2023-04-14,28,1,3,2,0.0,0,Self Catering,IRL,Online,Standard,No Deposit,47,1,1.0,5,2,116.87,0,0,0
3894,2022-08-23,2022-09-04,12,2,2,1,1.0,1,Bed & Breakfast,ZAF,Online,Deluxe,Refundable,38,0,0.0,1,2,116.28,0,0,0
6110,2022-11-12,2023-03-15,123,0,1,2,0.0,0,Self Catering,SVN,Offline,Standard,No Deposit,48,0,0.0,3,0,36.04,0,0,0
2965,2023-01-10,2023-01-16,6,1,2,3,1.0,1,Half Board,CAN,Corporate,Deluxe,Non Refund,22,0,1.0,2,2,115.14,0,0,0
2566,2023-11-08,2024-01-08,61,0,1,3,2.0,0,Bed & Breakfast,ITA,Online,Deluxe,No Deposit,38,0,1.0,0,4,74.72,1,0,0
2301,2022-07-02,2022-08-21,50,4,3,1,1.0,0,Half Board,DNK,Online,Standard,No Deposit,32,1,1.0,1,0,80.91,0,0,0
2932,2023-02-27,2023-03-02,3,2,3,1,,2,Bed & Breakfast,PRT,Online,Deluxe,No Deposit,47,0,2.0,0,2,78.68,0,1,1
3237,2023-12-09,2024-02-16,69,2,2,1,1.0,0,Bed & Breakfast,FRA,Online,Standard,No Deposit,33,0,0.0,2,0,170.64,1,1,1
6262,2023-01-05,2023-01-08,3,2,4,2,0.0,0,Bed & Breakfast,BRA,Online,Standard,No Deposit,16,0,1.0,1,1,55.08,1,0,0
9468,2022-05-06,2022-12-27,235,0,1,3,0.0,0,Self Catering,NLD,Online,Standard,No Deposit,14,0,0.0,3,0,59.13,0,1,1
6188,2022-04-18,2022-05-28,40,0,5,1,0.0,0,Bed & Breakfast,LTU,Corporate,Standard,No Deposit,21,0,,2,1,104.11,2,1,1
10743,2023-07-13,2023-08-30,48,1,0,1,0.0,0,Bed & Breakfast,IND,Online,Standard,Refundable,31,0,0.0,5,1,92.58,1,1,1
11839,2022-02-20,2022-06-21,121,2,5,1,0.0,0,Bed & Breakfast,HUN,Offline,Standard,No Deposit,19,0,,2,1,46.63,0,1,1
2613,2022-08-06,2022-11-28,114,2,7,2,0.0,0,Full Board,NLD,Corporate,Deluxe,No Deposit,9,1,0.0,2,2,79.62,0,0,0
9136,2023-09-28,2024-03-09,163,0,1,1,0.0,0,Full Board,USA,Corporate,Standard,Non Refund,38,0,,1,2,122.57,0,0,0
2798,2023-01-07,2023-01-27,20,0,3,1,0.0,0,Self Catering,DEU,Corporate,Deluxe,Non Refund,24,0,1.0,0,4,76.91,0,0,0
6555,2023-01-25,2023-02-03,9,2,1,2,,0,Full Board,CAN,Aviation,Deluxe,No Deposit,7,0,0.0,2,1,51.93,0,0,0
9204,2023-03-04,2024-02-08,341,4,3,2,0.0,0,Bed & Breakfast,SRB,Corporate,Standard,No Deposit,16,0,,2,1,64.77,0,1,1
6304,2022-07-16,2022-09-06,52,0,1,2,2.0,0,Half Board,FRA,Corporate,Suite,No Deposit,3,0,4.0,1,2,394.68,0,1,1
2151,2022-01-05,2022-08-11,218,1,5,4,1.0,0,Full Board,ITA,Corporate,Standard,Non Refund,8,1,1.0,3,1,253.4,1,0,0
7436,2022-09-22,2022-09-30,8,1,5,2,1.0,0,Half Board,BEL,Online,Deluxe,No Deposit,1,0,0.0,1,3,333.94,1,0,0
7447,2023-05-18,2023-08-13,87,2,4,2,3.0,0,Half Board,CHN,Corporate,Suite,No Deposit,40,0,,2,1,110.49,1,0,0
3445,2022-05-30,2022-07-21,52,0,2,3,0.0,0,Self Catering,HRV,Offline,Deluxe,No Deposit,38,0,2.0,3,0,50.36,1,0,0
777,2023-06-11,2023-09-06,87,3,2,1,1.0,1,Half Board,RUS,Groups,Standard,No Deposit,49,0,0.0,1,0,48.96,1,1,1
1311,2022-03-28,2022-06-10,74,0,3,3,3.0,0,Half Board,IRL,Corporate,Standard,No Deposit,50,0,2.0,2,1,78.08,1,1,1
10080,2023-02-28,2023-05-05,66,1,3,1,0.0,0,Half Board,GRC,Groups,Standard,No Deposit,49,0,,2,0,76.94,0,0,0
5206,2023-10-26,2023-12-12,47,1,4,2,3.0,0,Bed & Breakfast,ARG,Corporate,Suite,No Deposit,26,0,1.0,1,0,93.68,0,0,0
7498,2023-10-13,2023-12-26,74,2,2,2,3.0,0,Full Board,SWE,Online,Suite,No Deposit,27,0,2.0,1,2,40.52,0,0,0
9734,2022-07-23,2022-08-06,14,0,2,2,1.0,0,Self Catering,BEL,Offline,Standard,Non Refund,30,0,,1,0,32.34,0,0,0
3734,2023-08-13,2024-11-11,456,2,3,1,0.0,2,Bed & Breakfast,POL,Groups,Standard,No Deposit,11,1,0.0,2,1,225.71,2,1,1
163,2022-07-31,2022-10-12,73,0,4,2,3.0,0,Half Board,PHL,Offline,Deluxe,No Deposit,43,0,1.0,0,3,71.46,1,0,0
8762,2022-04-20,2022-04-27,7,1,3,1,1.0,0,Bed & Breakfast,CHN,Online,Standard,Non Refund,42,1,3.0,1,1,150.51,1,0,0
1451,2023-09-01,2023-10-26,55,2,4,2,1.0,0,Full Board,THA,Groups,Standard,No Deposit,34,0,0.0,2,3,24.86,0,0,0
8267,2022-11-20,2023-04-01,132,1,0,1,1.0,0,Full Board,POL,Groups,Standard,No Deposit,6,1,1.0,2,1,51.02,0,0,0
895,2023-03-16,2023-03-30,14,3,2,4,0.0,0,Half Board,HRV,Offline,Standard,No Deposit,27,0,1.0,1,1,93.59,0,0,0
10955,2023-06-19,2023-07-25,36,0,6,2,2.0,0,Bed & Breakfast,BRA,Online,Deluxe,No Deposit,11,0,0.0,1,1,64.48,0,0,0
5228,2022-10-20,2022-10-21,1,1,2,4,2.0,0,Bed & Breakfast,ARE,Online,Deluxe,Refundable,13,0,0.0,3,2,72.4,1,0,0
3957,2022-11-10,2022-12-22,42,2,3,2,0.0,0,Bed & Breakfast,POL,Online,Standard,No Deposit,38,1,0.0,2,2,51.13,0,0,0
6586,2023-02-21,2023-06-14,113,1,3,2,1.0,0,Half Board,AUT,Corporate,Suite,No Deposit,43,0,,0,2,64.63,0,0,0
6125,2023-11-20,2023-11-20,0,2,3,1,1.0,0,Half Board,BEL,Online,Standard,No Deposit,18,1,1.0,0,2,34.75,0,0,0
8306,2023-01-23,2023-02-04,12,1,2,2,0.0,0,Bed & Breakfast,HUN,Online,Standard,No Deposit,9,0,0.0,1,1,44.47,2,1,1
7517,2023-08-12,2023-08-17,5,0,3,2,1.0,0,Bed & Breakfast,PER,Online,Deluxe,No Deposit,3,0,0.0,0,1,103.64,0,0,0
4198,2022-12-03,2022-12-30,27,1,3,1,1.0,0,Bed & Breakfast,ARE,Online,Standard,No Deposit,16,0,0.0,2,1,94.71,0,0,0
2258,2022-08-21,2022-11-22,93,0,4,3,2.0,0,Half Board,ESP,Aviation,Deluxe,No Deposit,9,0,0.0,3,0,127.15,0,0,0
8458,2022-10-15,2023-03-21,157,0,1,1,0.0,0,Bed & Breakfast,POL,Corporate,Standard,No Deposit,13,0,,0,1,61.67,2,1,1
10845,2023-02-04,2023-05-02,87,0,0,3,3.0,0,Half Board,PER,Online,Suite,No Deposit,12,0,,2,1,142.07,0,0,0
11659,2023-11-03,2023-11-24,21,1,0,3,,0,Full Board,POL,Corporate,Standard,No Deposit,19,0,4.0,3,1,91.47,1,0,0
3923,2023-08-21,2024-02-06,169,0,3,3,0.0,0,Half Board,ROU,Corporate,Deluxe,No Deposit,50,0,3.0,1,0,70.77,0,0,0
10217,2022-07-21,2022-10-05,76,2,3,2,3.0,0,Bed & Breakfast,RUS,Corporate,Standard,Non Refund,14,1,0.0,1,2,48.26,0,0,0
3779,2023-12-23,2024-01-14,22,4,1,2,0.0,0,Half Board,USA,Online,Standard,Refundable,29,0,0.0,3,0,55.59,0,1,0
3972,2022-01-21,2022-09-26,248,1,4,1,1.0,1,Half Board,GBR,Corporate,Deluxe,No Deposit,40,1,1.0,2,1,73.09,0,1,0
10821,2022-10-21,2022-12-15,55,0,3,1,0.0,1,Bed & Breakfast,BEL,Groups,Suite,No Deposit,33,1,1.0,2,1,147.64,0,0,0
11886,2023-10-10,2023-11-02,23,2,5,1,0.0,0,Full Board,HUN,Groups,Deluxe,No Deposit,36,0,4.0,1,1,43.81,1,1,1
9359,2022-01-17,2022-02-14,28,1,2,1,0.0,0,Bed & Breakfast,FRA,Online,Deluxe,No Deposit,15,0,0.0,0,1,69.65,1,0,0
2005,2023-05-06,2023-07-18,73,0,5,1,0.0,0,Bed & Breakfast,USA,Online,Deluxe,No Deposit,9,0,0.0,2,3,23.35,2,1,1
2606,2022-02-26,2022-03-05,7,1,2,1,0.0,0,Half Board,ARE,Online,Standard,No Deposit,30,0,0.0,4,2,120.64,0,0,0
9167,2023-10-10,2024-08-30,325,3,3,4,1.0,0,Half Board,NLD,Offline,Standard,No Deposit,9,1,2.0,2,1,75.46,1,0,0
6437,2022-03-28,2022-04-02,5,1,3,2,0.0,0,Bed & Breakfast,SRB,Groups,Deluxe,No Deposit,35,1,0.0,1,2,95.18,1,0,0
5900,2022-09-20,2022-12-13,84,2,0,1,0.0,0,Full Board,USA,Online,Standard,No Deposit,42,0,4.0,1,0,69.98,0,1,1
10549,2022-09-02,2023-01-29,149,2,2,2,,1,Bed & Breakfast,FRA,Online,Standard,Non Refund,1,1,1.0,3,2,83.99,0,0,0
5824,2023-12-30,2024-02-02,34,3,7,4,0.0,0,Half Board,CHE,Corporate,Standard,Non Refund,49,0,0.0,1,0,73.87,0,0,0
4547,2023-10-05,2023-11-16,42,2,5,2,0.0,2,Half Board,RUS,Online,Standard,No Deposit,30,0,0.0,3,0,37.5,0,1,1
1223,2023-09-22,2023-09-30,8,0,2,1,2.0,0,Half Board,IND,Offline,Standard,No Deposit,28,0,0.0,0,0,116.41,0,0,0
7051,2023-09-07,2023-11-30,84,0,2,2,0.0,0,Full Board,ITA,Online,Standard,No Deposit,15,0,1.0,0,4,76.22,0,0,0
1924,2022-12-10,2023-04-02,113,0,1,1,3.0,0,Half Board,MYS,Groups,Standard,Non Refund,30,0,,3,1,84.71,2,0,0
7186,2023-11-19,2024-05-12,175,4,3,3,1.0,0,Bed & Breakfast,FIN,Online,Standard,No Deposit,26,0,,3,2,82.65,0,0,0
6334,2022-02-26,2022-03-02,4,1,1,1,0.0,0,Bed & Breakfast,NLD,Online,Deluxe,Non Refund,41,1,2.0,1,2,74.55,1,0,0
5153,2023-08-09,2023-09-13,35,4,3,1,0.0,0,Full Board,NZL,Offline,Deluxe,Non Refund,48,0,3.0,0,1,114.24,1,0,0
9041,2023-08-03,2023-09-06,34,2,3,2,0.0,0,Half Board,EST,Online,Standard,Non Refund,6,0,0.0,2,0,98.44,2,0,0
4826,2022-07-18,2022-08-08,21,1,1,3,0.0,0,Full Board,USA,Offline,Suite,No Deposit,50,0,,1,2,63.8,0,1,1
8470,2022-11-02,2023-05-01,180,3,2,1,3.0,0,Bed & Breakfast,BRA,Online,Deluxe,No Deposit,48,0,0.0,1,2,66.38,2,1,1
11486,2023-03-21,2023-05-07,47,0,2,1,0.0,0,Full Board,POL,Offline,Standard,Refundable,8,1,0.0,4,1,93.02,1,0,0
4852,2023-06-20,2023-09-20,92,2,3,1,0.0,1,Half Board,ITA,Online,Standard,No Deposit,32,1,0.0,2,1,38.23,0,0,1
519,2023-05-18,2023-06-03,16,0,0,1,0.0,0,Half Board,CHN,Groups,Suite,No Deposit,45,0,2.0,5,3,86.82,0,0,0
5378,2023-12-16,2024-01-05,20,2,6,3,0.0,0,Self Catering,ARG,Online,Standard,Non Refund,47,0,0.0,3,2,80.78,0,0,0
4051,2023-10-10,2024-06-26,260,0,1,2,1.0,1,Half Board,RUS,Corporate,Suite,No Deposit,8,0,2.0,1,2,99.61,1,0,0
8390,2023-06-02,2023-12-19,200,1,2,2,0.0,0,Bed & Breakfast,TUR,Offline,Standard,No Deposit,38,0,,3,1,43.91,1,0,1
5737,2022-05-28,2022-10-28,153,0,3,1,0.0,0,Bed & Breakfast,NZL,Corporate,Deluxe,No Deposit,2,0,1.0,1,0,91.66,0,1,1
12047,2023-06-08,2023-07-23,45,1,1,3,3.0,0,Bed & Breakfast,IRL,Offline,Suite,No Deposit,23,0,0.0,1,0,30.0,1,0,0
7787,2022-01-06,2022-02-02,27,1,5,1,0.0,0,Self Catering,COL,Aviation,Standard,No Deposit,38,0,0.0,3,0,165.31,1,1,1
8908,2023-04-06,2023-04-17,11,1,4,3,1.0,0,Bed & Breakfast,FRA,Online,Standard,No Deposit,46,0,0.0,0,0,23.85,0,0,0
11126,2022-05-08,2022-06-07,30,1,1,2,0.0,0,Self Catering,FRA,Offline,Standard,No Deposit,33,0,1.0,4,2,102.9,1,0,0
12084,2023-04-29,2023-06-01,33,0,5,2,0.0,0,Bed & Breakfast,IND,Online,Suite,Refundable,29,0,0.0,4,0,42.93,0,0,1
2429,2023-09-04,2023-09-20,16,1,3,1,0.0,0,Bed & Breakfast,HRV,Groups,Standard,No Deposit,10,0,2.0,0,2,57.12,0,0,0
12004,2022-11-05,2022-11-30,25,2,2,2,,0,Bed & Breakfast,FRA,Offline,Suite,Non Refund,17,0,,2,3,121.84,0,0,0
2931,2022-12-23,2023-01-17,25,4,1,2,1.0,0,Full Board,CHN,Offline,Suite,Refundable,44,0,1.0,1,2,108.33,0,0,0
6214,2022-05-25,2022-07-01,37,0,0,2,0.0,0,Bed & Breakfast,IRL,Corporate,Standard,No Deposit,36,1,3.0,1,3,89.62,0,0,0
4672,2023-11-28,2023-12-23,25,0,5,1,1.0,0,Full Board,CAN,Online,Deluxe,No Deposit,16,0,0.0,0,0,77.75,0,0,0
11001,2022-06-23,2022-11-01,131,1,2,1,3.0,1,Bed & Breakfast,ESP,Offline,Standard,No Deposit,16,0,1.0,2,3,66.78,1,0,0
6187,2023-06-04,2023-09-16,104,2,6,3,0.0,0,Half Board,ARE,Offline,Suite,Refundable,42,0,0.0,2,4,53.3,2,0,0
1453,2022-05-16,2022-08-03,79,2,5,2,0.0,0,Bed & Breakfast,MYS,Offline,Standard,Non Refund,45,0,2.0,0,0,80.63,0,0,0
5799,2023-07-27,2023-10-02,67,4,1,1,0.0,0,Half Board,SAU,Groups,Standard,No Deposit,35,1,0.0,2,3,73.88,0,0,0
6436,2023-07-09,2023-08-09,31,1,3,2,0.0,0,Bed & Breakfast,PRT,Corporate,Standard,No Deposit,31,0,1.0,2,1,141.23,0,0,1
7346,2022-05-18,2022-12-02,198,1,3,2,0.0,0,Half Board,ITA,Online,Standard,No Deposit,41,1,1.0,4,1,93.33,0,1,1
2849,2023-03-31,2023-04-26,26,3,7,2,1.0,0,Bed & Breakfast,HRV,Online,Suite,No Deposit,40,0,0.0,1,0,49.6,1,1,1
10778,2023-12-12,2024-03-27,106,0,4,2,1.0,2,Half Board,EST,Corporate,Standard,No Deposit,40,0,,2,0,87.75,0,0,0
4535,2022-08-24,2022-09-12,19,0,2,2,2.0,0,Full Board,PHL,Online,Standard,No Deposit,47,0,0.0,0,0,87.42,0,0,0
9334,2022-08-09,2022-09-10,32,2,6,2,,0,Full Board,ESP,Corporate,Deluxe,No Deposit,24,1,4.0,1,2,89.17,2,0,0
4048,2022-04-29,2022-11-13,198,0,3,4,0.0,0,Half Board,NLD,Online,Deluxe,Non Refund,23,0,0.0,0,0,88.22,0,0,0
2596,2022-09-16,2022-12-18,93,1,2,2,1.0,0,Bed & Breakfast,ZAF,Corporate,Deluxe,No Deposit,47,0,0.0,2,0,56.55,0,0,0
7621,2022-10-25,2022-12-17,53,1,4,2,0.0,0,Half Board,POL,Corporate,Standard,Non Refund,18,0,0.0,1,1,726.81,0,0,0
9595,2022-12-07,2023-05-13,157,0,1,1,,1,Bed & Breakfast,RUS,Online,Standard,No Deposit,2,0,1.0,1,2,136.37,0,1,1
6800,2023-04-12,2023-04-29,17,3,3,1,1.0,0,Bed & Breakfast,MEX,Groups,Deluxe,No Deposit,7,0,2.0,1,0,38.7,0,1,1
7655,2022-04-11,2022-05-20,39,3,5,2,0.0,1,Bed & Breakfast,ISR,Corporate,Suite,No Deposit,43,0,0.0,1,1,46.94,1,0,0
1584,2023-08-26,2023-08-26,0,3,5,1,1.0,1,Bed & Breakfast,AUT,Corporate,Standard,Non Refund,37,0,0.0,2,2,117.51,0,0,0
7069,2023-02-08,2023-02-22,14,1,0,2,0.0,0,Half Board,ITA,Groups,Standard,No Deposit,2,0,0.0,2,2,106.5,2,1,1
3674,2022-02-17,2022-02-27,10,0,1,3,0.0,0,Half Board,FRA,Offline,Standard,Non Refund,1,0,,1,3,49.38,0,0,0
3397,2023-01-27,2023-02-20,24,1,6,2,,0,Half Board,BEL,Online,Standard,No Deposit,17,0,0.0,3,0,218.79,0,0,0
3672,2022-06-09,2022-06-15,6,0,3,2,1.0,1,Bed & Breakfast,DEU,Corporate,Standard,Non Refund,35,0,,2,0,128.23,1,1,1
6849,2023-05-12,2023-07-13,62,0,4,1,0.0,0,Bed & Breakfast,ESP,Online,Standard,No Deposit,20,0,0.0,0,0,108.23,0,1,1
7780,2022-10-10,2022-12-08,59,1,2,1,1.0,1,Full Board,LVA,Online,Standard,No Deposit,42,0,0.0,0,2,67.31,0,0,0
9573,2023-03-05,2023-09-02,181,2,5,2,1.0,0,Bed & Breakfast,THA,Online,Suite,No Deposit,14,1,1.0,0,1,51.94,1,1,1
6046,2023-11-17,2024-02-26,101,0,3,3,0.0,0,Bed & Breakfast,CHE,Offline,Deluxe,No Deposit,9,0,0.0,1,2,173.22,0,0,0
7639,2022-01-12,2022-06-17,156,1,1,2,0.0,0,Half Board,RUS,Online,Deluxe,No Deposit,46,0,0.0,3,2,168.67,1,1,1
2186,2022-06-08,2022-08-07,60,3,3,2,0.0,0,Bed & Breakfast,AUT,Aviation,Standard,No Deposit,49,0,3.0,0,2,178.18,2,0,0
6021,2023-10-19,2024-02-05,109,2,5,2,2.0,0,Bed & Breakfast,FRA,Corporate,Deluxe,Non Refund,38,1,2.0,2,4,79.17,0,0,0
4689,2023-08-25,2023-12-02,99,0,3,1,0.0,0,Half Board,GBR,Online,Standard,No Deposit,14,0,,0,3,68.64,0,1,1
4635,2022-03-08,2022-06-12,96,4,3,2,0.0,2,Half Board,HRV,Online,Standard,No Deposit,4,1,0.0,3,3,83.05,0,0,0
10773,2023-11-10,2024-01-18,69,0,2,3,0.0,0,Half Board,PRT,Offline,Deluxe,No Deposit,11,1,4.0,0,2,89.89,0,1,1
4819,2022-02-22,2022-03-26,32,1,3,3,0.0,0,Half Board,BEL,Online,Standard,No Deposit,6,0,0.0,0,2,87.78,0,0,0
4173,2022-11-28,2023-03-03,95,0,2,2,1.0,0,Bed & Breakfast,IRL,Online,Deluxe,No Deposit,38,1,0.0,0,0,54.67,0,0,0
603,2022-12-16,2023-02-12,58,2,0,4,0.0,0,Bed & Breakfast,ZAF,Offline,Suite,No Deposit,25,0,,2,0,181.39,0,1,1
10288,2022-05-05,2022-07-01,57,2,1,2,0.0,2,Half Board,ARG,Online,Standard,Refundable,41,0,0.0,2,2,96.0,2,1,1
3642,2023-11-01,2023-12-29,58,1,4,2,0.0,0,Half Board,USA,Online,Deluxe,No Deposit,41,1,0.0,1,4,36.92,2,0,0
1913,2022-12-08,2023-05-20,163,0,4,1,0.0,0,Bed & Breakfast,ESP,Offline,Standard,No Deposit,50,0,0.0,2,2,89.51,0,0,0
2981,2023-11-26,2023-12-30,34,1,2,1,,1,Bed & Breakfast,ITA,Aviation,Standard,No Deposit,47,0,0.0,1,1,84.71,0,0,0
3000,2023-06-28,2023-08-09,42,2,2,1,0.0,1,Bed & Breakfast,GRC,Offline,Standard,Refundable,17,0,0.0,0,2,53.25,0,0,0
9566,2023-04-25,2023-12-03,222,2,2,3,0.0,0,Half Board,RUS,Groups,Suite,No Deposit,32,0,,0,1,69.41,0,1,1
1857,2022-07-01,2023-09-15,441,0,1,2,3.0,0,Half Board,FRA,Corporate,Suite,Non Refund,29,0,,1,1,136.29,1,0,0
677,2022-12-09,2023-01-26,48,1,2,3,0.0,2,Half Board,GBR,Offline,Standard,Non Refund,44,0,,2,1,59.82,0,1,1
6305,2023-03-13,2023-03-19,6,0,1,4,0.0,0,Bed & Breakfast,NLD,Online,Standard,No Deposit,42,0,0.0,3,2,76.4,0,1,1
10049,2023-06-15,2023-06-18,3,0,5,1,,0,Bed & Breakfast,CHL,Corporate,Suite,Non Refund,36,0,1.0,2,0,64.44,1,0,0
4700,2022-01-03,2022-02-26,54,0,5,2,0.0,1,Bed & Breakfast,AUT,Corporate,Standard,No Deposit,47,0,2.0,0,3,78.43,0,0,0
2394,2022-09-12,2022-10-05,23,0,5,1,0.0,0,Bed & Breakfast,DEU,Corporate,Standard,No Deposit,42,1,0.0,1,0,70.72,1,1,1
11031,2022-06-28,2022-07-12,14,2,3,1,0.0,0,Bed & Breakfast,CHN,Online,Standard,Non Refund,23,0,,1,0,211.34,0,1,1
1589,2023-03-21,2023-04-25,35,0,2,2,0.0,0,Self Catering,TUR,Online,Suite,No Deposit,44,0,1.0,1,1,44.82,0,0,1
8766,2022-09-01,2022-10-25,54,1,1,1,0.0,1,Bed & Breakfast,DEU,Online,Standard,No Deposit,46,0,,0,0,41.91,1,1,1
2537,2023-12-09,2023-12-23,14,2,6,4,0.0,0,Bed & Breakfast,BRA,Online,Standard,Non Refund,17,1,0.0,1,0,109.85,0,0,0
10806,2023-09-20,2023-10-24,34,1,3,2,1.0,0,Half Board,MEX,Offline,Deluxe,No Deposit,49,0,3.0,3,0,61.29,0,1,1
9354,2023-11-11,2024-03-02,112,0,1,1,0.0,1,Half Board,ITA,Offline,Standard,Non Refund,23,0,0.0,5,5,70.14,1,0,0
11735,2023-03-13,2023-04-18,36,0,6,3,0.0,0,Half Board,CHN,Groups,Standard,No Deposit,11,0,0.0,2,3,78.61,1,0,0
10499,2022-11-11,2023-01-19,69,1,4,2,0.0,0,Bed & Breakfast,GBR,Groups,Standard,Non Refund,5,0,1.0,2,1,69.25,2,0,0
4174,2022-12-13,2022-12-18,5,2,1,2,0.0,0,Bed & Breakfast,CAN,Online,Standard,No Deposit,24,0,1.0,4,2,97.1,0,0,0
8266,2022-06-11,2022-08-06,56,4,1,2,0.0,0,Half Board,USA,Groups,Standard,No Deposit,23,0,0.0,1,2,25.63,0,1,1
10391,2022-10-12,2023-05-22,222,0,2,2,1.0,0,Bed & Breakfast,BGR,Groups,Standard,No Deposit,38,0,1.0,0,2,115.39,2,1,0
6034,2023-02-12,2023-04-02,49,1,2,1,0.0,0,Bed & Breakfast,BEL,Corporate,Deluxe,No Deposit,46,0,0.0,0,0,96.16,2,1,1
4000,2022-05-12,2022-07-08,57,0,5,1,0.0,0,Self Catering,BEL,Corporate,Standard,No Deposit,19,0,1.0,1,4,39.04,1,1,1
472,2023-03-29,2023-06-11,74,0,6,2,1.0,0,Bed & Breakfast,PRT,Corporate,Standard,No Deposit,48,0,2.0,3,3,43.52,2,0,0
6316,2022-09-03,2022-10-18,45,1,3,1,0.0,0,Bed & Breakfast,PER,Online,Deluxe,Non Refund,25,0,4.0,1,2,101.82,0,0,0
8958,2022-05-05,2022-12-24,233,0,2,1,1.0,0,Bed & Breakfast,DEU,Corporate,Standard,Non Refund,49,0,4.0,1,3,41.78,1,0,0
6053,2023-02-26,2023-02-28,2,1,1,3,1.0,0,Bed & Breakfast,AUT,Corporate,Suite,Non Refund,42,0,1.0,0,1,53.4,0,0,0
116,2022-12-02,2022-12-24,22,2,5,2,1.0,0,Full Board,FRA,Corporate,Standard,No Deposit,41,0,0.0,3,4,97.24,0,0,0
5476,2023-07-31,2023-10-07,68,0,1,4,0.0,1,Half Board,PER,Online,Deluxe,No Deposit,44,0,0.0,0,4,130.79,0,1,0
5308,2023-10-03,2023-12-11,69,3,5,4,2.0,0,Bed & Breakfast,CAN,Groups,Suite,No Deposit,32,0,0.0,0,3,55.95,0,0,0
3194,2023-05-20,2023-06-11,22,2,2,1,0.0,0,Bed & Breakfast,NLD,Groups,Standard,No Deposit,22,1,0.0,3,2,115.84,2,0,0
7006,2022-09-15,2023-04-04,201,2,2,2,1.0,0,Bed & Breakfast,ISR,Online,Standard,Refundable,1,0,1.0,2,5,57.84,0,0,0
4270,2023-03-28,2023-05-25,58,1,4,3,1.0,1,Full Board,AUT,Online,Deluxe,Non Refund,26,0,,2,2,141.16,1,0,0
9487,2023-11-13,2023-12-29,46,2,1,3,1.0,0,Half Board,NLD,Aviation,Suite,Refundable,18,0,1.0,4,2,92.46,0,1,1
1494,2023-02-09,2023-11-27,291,2,2,3,0.0,0,Self Catering,LVA,Online,Deluxe,No Deposit,26,0,2.0,1,3,126.53,2,1,1
9788,2022-09-17,2022-09-30,13,0,3,2,1.0,0,Half Board,JPN,Corporate,Standard,No Deposit,25,0,0.0,2,2,198.97,2,0,0
7199,2022-10-17,2023-03-27,161,3,4,2,1.0,0,Self Catering,EGY,Groups,Deluxe,No Deposit,1,0,1.0,3,0,53.72,0,0,0
4513,2022-07-13,2022-09-28,77,0,2,2,0.0,0,Bed & Breakfast,FRA,Offline,Suite,No Deposit,42,0,2.0,2,2,118.7,0,1,1
11113,2022-12-23,2023-02-18,57,0,2,2,0.0,0,Bed & Breakfast,BEL,Groups,Standard,Refundable,23,1,3.0,0,1,53.55,0,1,1
1128,2022-11-01,2023-05-20,200,0,2,1,2.0,0,Bed & Breakfast,SRB,Corporate,Standard,No Deposit,15,0,1.0,0,0,146.0,0,0,0
11876,2023-05-14,2023-05-21,7,0,4,3,2.0,0,Bed & Breakfast,NLD,Corporate,Standard,Non Refund,22,0,0.0,3,2,130.58,1,0,0
6856,2023-12-20,2024-01-05,16,2,1,1,0.0,0,Self Catering,BEL,Offline,Standard,Non Refund,3,0,2.0,2,2,28.13,0,0,0
1195,2023-09-12,2023-09-27,15,1,3,2,0.0,0,Bed & Breakfast,ESP,Online,Standard,Non Refund,38,0,1.0,0,0,81.13,0,1,1
2049,2023-05-05,2023-07-24,80,4,3,2,2.0,1,Full Board,SVN,Corporate,Standard,No Deposit,19,1,0.0,3,2,37.97,1,0,0
171,2022-08-06,2022-12-31,147,3,4,1,0.0,0,Bed & Breakfast,AUT,Online,Deluxe,No Deposit,2,0,0.0,3,1,79.85,0,1,1
